"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
JM_Aulas,"ID 1107736052985458689","Mon Mar 18 20:10:30 +0000 2019","@OL @GroupamaStadium @UWCL @OL @OLfeminin @lequipe @Le_Progres Venons tous soutenir notre OL féminin dans son objectif d’une suprématie européenne historiquement unique ... #WCL2019",https://twitter.com/JM_Aulas/statuses/1107736052985458689,42,428,"Twitter for iPhone" 
JM_Aulas,"ID 1107735185485910016","Mon Mar 18 20:07:03 +0000 2019","RT @OL: 🔥🔥 1/4 de finale 🔥🔥  Ce mercredi 20 mars à 20h45, tous au @GroupamaStadium pour encourager notre équipe !  Vos places pour #OLWOL 👉…",https://twitter.com/JM_Aulas/statuses/1107735185485910016,76,0,"Twitter for iPhone" 
JM_Aulas,"ID 1107667597519216641","Mon Mar 18 15:38:29 +0000 2019","RT @OLfeminin: Venez dîner au cœur du @GroupamaStadium ce mercredi 20 mars avant OL / Wolfsburg (20h45).  https://t.co/yKhixg2xVe",https://twitter.com/JM_Aulas/statuses/1107667597519216641,17,0,"Twitter for iPhone" 
JM_Aulas,"ID 1107652852699271174","Mon Mar 18 14:39:53 +0000 2019","OL : Chaud comme la braise Jean-Michel Aulas s'en prend à la presse ⁦@OL⁩ vous êtes des idiots c’est Olympique et Lyonnais qui est visé simplement si vous ne savez pas pourquoi eux le savent 👎👎👎 https://t.co/G3HGdDPSbO",https://twitter.com/JM_Aulas/statuses/1107652852699271174,42,323,"Twitter for iPhone" 
JM_Aulas,"ID 1107343217320751104","Sun Mar 17 18:09:31 +0000 2019","@oetl @OL @Le_Progres @lequipe Pourriez vous arrêter ce OL Bashing qui ne correspond à rien ! Vous êtes des balots et vous m’irritez un peu plus chaque jour : dommage vous ne serez jamais heureux !",https://twitter.com/JM_Aulas/statuses/1107343217320751104,49,359,"Twitter for iPhone" 
JM_Aulas,"ID 1106989271729225728","Sat Mar 16 18:43:03 +0000 2019","RT @OL_Plus_Fem: Sur Instagram, @AdaStolsmo nous souhaites un bon week-end. (Le 7-1 peut avoir aidé) #TeamOL #OLfem https://t.co/piJQiTRqGz",https://twitter.com/JM_Aulas/statuses/1106989271729225728,13,0,"Twitter for iPhone" 
JM_Aulas,"ID 1106989231384211457","Sat Mar 16 18:42:54 +0000 2019","RT @OL_Plus_Fem: .@ELS_9_FRANCE félicite @keishaballa sur Instagram #TeamOL #OLFem https://t.co/b6wl1EvFtC",https://twitter.com/JM_Aulas/statuses/1106989231384211457,22,0,"Twitter for iPhone" 
JM_Aulas,"ID 1106987535446786048","Sat Mar 16 18:36:09 +0000 2019","RT @OL: Le but d'Andy Minolien qui a permis à la #National2 de prendre le point du match nul à Toulon (1-1) ! 👍 https://t.co/p0iN0M3noX",https://twitter.com/JM_Aulas/statuses/1106987535446786048,27,0,"Twitter for iPhone" 
JM_Aulas,"ID 1106986091486294017","Sat Mar 16 18:30:25 +0000 2019","RT @OLFootFeminin: [PRO] Une démonstration face à Bordeaux avant l’UWCL (1-7) https://t.co/mt4sAweU5h",https://twitter.com/JM_Aulas/statuses/1106986091486294017,12,0,"Twitter for iPhone" 
JM_Aulas,"ID 1106945556553846784","Sat Mar 16 15:49:21 +0000 2019","L'arbitrage a ""tué"" les clubs français - Le Quotidien du Foot ⁦@OL⁩ @l’équipe ⁦@Le_Progres⁩ pour l’OL à Barcelone ls images montrent clairement que Suarez marche sur le pied d Jason simule après il n’y avait pas penalty:carton jaune pour Suarez https://t.co/MIop85ApqY",https://twitter.com/JM_Aulas/statuses/1106945556553846784,103,641,"Twitter for iPhone" 
JM_Aulas,"ID 1105499171585486849","Tue Mar 12 16:01:56 +0000 2019","https://t.co/VqIDd4pgoy ⁦@OL⁩ ⁦@leprogreslyon⁩ ⁦@lachainelequipe⁩ Vous êtes ridicules : stop aux titres qui ne sont que duperie 👎👎👎",https://twitter.com/JM_Aulas/statuses/1105499171585486849,78,483,"Twitter for iPhone" 
JM_Aulas,"ID 1105226741637922816","Mon Mar 11 21:59:23 +0000 2019","@OL @OL @Le_Progres @lequipe que c’est beau la champion’s League , jouer au Nou Camp devant 100000 spectateurs et 5000 formidables Lyonnais #jekiffeUefaCLeague",https://twitter.com/JM_Aulas/statuses/1105226741637922816,215,1777,"Twitter for iPhone" 
JM_Aulas,"ID 1105226077662785536","Mon Mar 11 21:56:45 +0000 2019","RT @OL: #FCBOL 5 000 Lyonnais attendus au Camp Nou ! La totalité des billets mis à la disposition du club a trouvé preneur. 🔴🔵 https://t.co…",https://twitter.com/JM_Aulas/statuses/1105226077662785536,261,0,"Twitter for iPhone" 
JM_Aulas,"ID 1105224047275753472","Mon Mar 11 21:48:41 +0000 2019","@SportUnlimitech @OL @Le_Progres @lequipe je soutiens cette formidable envie de faire évoluer et aimer le sport #SportUnlimitech",https://twitter.com/JM_Aulas/statuses/1105224047275753472,5,65,"Twitter for iPhone" 
JM_Aulas,"ID 1105043797052932098","Mon Mar 11 09:52:26 +0000 2019","@OL @TLSfrance3 @Le_Progres @lequipe Ce soir à 2045 sur France 3 Spéciale ‘tout le sport sur l’OL ‘ venez à notre rencontre comme les 5000 supporters lyonnais qui se déplaceront au Campenou #OL/Barça https://t.co/kejzty4Ud7",https://twitter.com/JM_Aulas/statuses/1105043797052932098,74,529,"Twitter for iPhone" 
JM_Aulas,"ID 1104158414199029762","Fri Mar 08 23:14:14 +0000 2019","RT @RoxaMaracineanu: Ce matin, nous avons parlé de notre mobilisation commune pour le sport féminin à @TF1 et de la nécessité de profiter d…",https://twitter.com/JM_Aulas/statuses/1104158414199029762,35,0,"Twitter for iPhone" 
JM_Aulas,"ID 1104158264693018624","Fri Mar 08 23:13:39 +0000 2019","RT @gillespelisson: C’était un honneur de recevoir ce matin Madame la Ministre des Sports @RoxaMaracineanu, @JM_Aulas @stephane_pallez @Bri…",https://twitter.com/JM_Aulas/statuses/1104158264693018624,14,0,"Twitter for iPhone" 
JM_Aulas,"ID 1104158200532779008","Fri Mar 08 23:13:23 +0000 2019","RT @GroupeTF1: .@JM_Aulas « je pense que la France peut gagner! Toutes les conditions sont réunies! Ça serait formidable qu’une nation gagn…",https://twitter.com/JM_Aulas/statuses/1104158200532779008,20,0,"Twitter for iPhone" 
JM_Aulas,"ID 1104116307140767744","Fri Mar 08 20:26:55 +0000 2019","RT @OLfeminin: Le Président @JM_Aulas était invité ce jeudi par @TF1 pour un colloque sur le Sport Féminin.  https://t.co/qMLIfHjnOP",https://twitter.com/JM_Aulas/statuses/1104116307140767744,25,0,"Twitter for iPhone" 
JM_Aulas,"ID 1104040993056276481","Fri Mar 08 15:27:39 +0000 2019","⁦@OL⁩ ⁦@OLfeminin⁩ ⁦@ASVEL_Feminin⁩ ⁦@ShaniceJanice⁩ Quand l’ OL féminin soutient l’Asvel la veille de la journée des droits de la femme c’est très sympa ... https://t.co/X7VUYtrkQp",https://twitter.com/JM_Aulas/statuses/1104040993056276481,46,479,"Twitter for iPhone" 
JM_Aulas,"ID 1103715574641840129","Thu Mar 07 17:54:33 +0000 2019","@OLfeminin @OLfeminin @TF1 @Sports_gouv @GroupeBPCE @FDJ Très belle réussite du colloque chez TF1 sur le sport féminin avec notre ministre Roxana Maracineanu ,Stéphane Pallez, Christine Fabresse, et Gilles Pelisson pour préparer et lancer la coupe du monde féminine de football 🇫🇷 https://t.co/W0rWVNY6eJ",https://twitter.com/JM_Aulas/statuses/1103715574641840129,15,43,"Twitter for iPhone" 
JM_Aulas,"ID 1103708680728600577","Thu Mar 07 17:27:10 +0000 2019","@championsdudigi @TF1 @BrigitHenriques @FFF @OL @OLfeminin @TF1 @FFF formidable présentation à l’initiative de Gilles Pelisson et de TF1 pour la promotion de la coupe de monde féminine en France et sa finale à Lyon au Groupama Stadium",https://twitter.com/JM_Aulas/statuses/1103708680728600577,9,105,"Twitter for iPhone" 
JM_Aulas,"ID 1103708120398872576","Thu Mar 07 17:24:56 +0000 2019","RT @championsdudigi: #TousAvecNosChampionnes @TF1  Superbe témoignage de @BrigitHenriques sur le développement du ⚽️féminin à la @FFF et le…",https://twitter.com/JM_Aulas/statuses/1103708120398872576,6,0,"Twitter for iPhone" 
JM_Aulas,"ID 1103066233770004481","Tue Mar 05 22:54:18 +0000 2019","RT @DahbiaHattabi: Entretien avec l’excellente Eugénie Le Sommer. À lire très vite sur @footmercato @ELS_9_FRANCE https://t.co/HXa9yZIJil",https://twitter.com/JM_Aulas/statuses/1103066233770004481,23,0,"Twitter for iPhone" 
JM_Aulas,"ID 1103065941129289728","Tue Mar 05 22:53:08 +0000 2019","RT @OLFootFeminin: [PRO] Guillaume Tora, préparateur physique : ""@ELS_9_FRANCE revient très bien. Il n'y a aucune appréhension. C'est de bo…",https://twitter.com/JM_Aulas/statuses/1103065941129289728,10,0,"Twitter for iPhone" 
JM_Aulas,"ID 1103064832058818561","Tue Mar 05 22:48:44 +0000 2019","RT @LDLCASVEL: .@tonyparker a remercié les partenaires et invités présents ce soir pour supporter @LDLCASVEL, qui ont assisté à une belle v…",https://twitter.com/JM_Aulas/statuses/1103064832058818561,14,0,"Twitter for iPhone" 
JM_Aulas,"ID 1102672857744715777","Mon Mar 04 20:51:10 +0000 2019","RT @wil75: Bfm Award de la révélations l’année @LiveNation Angelo Gopee  #BFMAwards https://t.co/D3o9QAglJC",https://twitter.com/JM_Aulas/statuses/1102672857744715777,4,0,"Twitter for iPhone" 
JM_Aulas,"ID 1102642734718959617","Mon Mar 04 18:51:28 +0000 2019","OL: Aulas vise encore la 2e place. en soulignant le duel entre entraîneurs français ⁦@OL⁩ ⁦@losclive⁩ ⁩ ⁦@unecatef_coachs⁩  C’est vrai que cela fait du bien de voir que les 2 ou 3 meilleures équipes françaises ont des coachs français  https://t.co/K0NY0KF7WP",https://twitter.com/JM_Aulas/statuses/1102642734718959617,36,250,"Twitter for iPhone" 
JM_Aulas,"ID 1102621397233348609","Mon Mar 04 17:26:41 +0000 2019","@jplusun @ELS_9_FRANCE @myCANAL @OL @RoxaMaracineanu @csaudiovisuel @UNFP help please",https://twitter.com/JM_Aulas/statuses/1102621397233348609,194,256,"Twitter for iPhone" 
JM_Aulas,"ID 1102619561369624576","Mon Mar 04 17:19:23 +0000 2019","@jplusun @ELS_9_FRANCE @myCANAL @OL @RoxaMaracineanu @csaudiovisuel Comment peut on en 2019 à quelques jours de la journée internationale des droits des femmes tolérer de tels propos sexistes qui viennent rabaisser la femme,la joueuse de football, comment notre ministre des sports ancienne athlète réagit elle?",https://twitter.com/JM_Aulas/statuses/1102619561369624576,89,623,"Twitter for iPhone" 
JM_Aulas,"ID 1102487276569980928","Mon Mar 04 08:33:44 +0000 2019","@beinsports_FR @deejaybake @OL @Le_Progres Bruno a une fois de plus démontré son vrai talent de manageur et psychologue d’un belle équipe OL revalorisé par le talent et la complémentarité des frères FEKIR : et la spontanéité et si le bonheur de Nabil était la clef aussi de Barcelone ? #bravoBrunoNabil",https://twitter.com/JM_Aulas/statuses/1102487276569980928,144,1020,"Twitter for iPhone" 
JM_Aulas,"ID 1102486328665608192","Mon Mar 04 08:29:58 +0000 2019","RT @beinsports_FR: ⚽️  Nabil et Yassin Fekir complices face aux journalistes 🇫🇷 #OLTFC https://t.co/jLERmmviQG",https://twitter.com/JM_Aulas/statuses/1102486328665608192,1004,0,"Twitter for iPhone" 
JM_Aulas,"ID 1102485312498999296","Mon Mar 04 08:25:56 +0000 2019","RT @Ecofoot: En matière d'exploitation de stade connecté, l'@OL constitue une véritable référence en Ligue 1. Un atout qui permet au club d…",https://twitter.com/JM_Aulas/statuses/1102485312498999296,40,0,"Twitter for iPhone" 
JM_Aulas,"ID 1102484069055717376","Mon Mar 04 08:20:59 +0000 2019","RT @OL: La réaction de @JM_Aulas après #OLTFC !  👉 https://t.co/38CvRqncje https://t.co/NyB1VIqjDR",https://twitter.com/JM_Aulas/statuses/1102484069055717376,26,0,"Twitter for iPhone" 
JM_Aulas,"ID 1102483286037856257","Mon Mar 04 08:17:53 +0000 2019","@VinceMalouh @deejaybake @OL @lequipe Comme très souvent Bernard Tapie a raison le Psg peut , doit cette année gagner la Champion’League 👍",https://twitter.com/JM_Aulas/statuses/1102483286037856257,14,37,"Twitter for iPhone" 
JM_Aulas,"ID 1102482705671954432","Mon Mar 04 08:15:34 +0000 2019","Foot OL - OL : Stop le Genesio bashing ! Vercoutre s'indigne ! - Olympique Lyonnais - Foot 01 ⁦@OL⁩ ⁦@Le_Progres⁩ ⁦@lequipe⁩ ⁦@hpenot_lequipe⁩ ⁦@vincentduluc⁩ Que ls journalistes qui ont d la personnalité l’exprime avec Bruno  https://t.co/SHewtbCFjO",https://twitter.com/JM_Aulas/statuses/1102482705671954432,24,150,"Twitter for iPhone" 
JM_Aulas,"ID 1102481807788949505","Mon Mar 04 08:12:00 +0000 2019","Abdel Belmokadem : « Des hommes comme Jean-Michel Aulas m’ont tendu la main » - Le Journal des Entreprises - Lyon - Saint-Etienne - Grenoble ⁦@OL⁩ ⁦@leprogreslyon⁩ Abdel est un homme bien , un exemple et une réalité dans le process integration  https://t.co/b85E9AY3uR",https://twitter.com/JM_Aulas/statuses/1102481807788949505,20,78,"Twitter for iPhone" 
JM_Aulas,"ID 1102480101252493312","Mon Mar 04 08:05:13 +0000 2019","@willy_pasche @OLfeminin @OL Vraiment une très belle prestation Bravo Eugénie ....",https://twitter.com/JM_Aulas/statuses/1102480101252493312,7,65,"Twitter for iPhone" 
JM_Aulas,"ID 1102479781382230016","Mon Mar 04 08:03:57 +0000 2019","RT @willy_pasche: https://t.co/4EEISv58VP",https://twitter.com/JM_Aulas/statuses/1102479781382230016,11,0,"Twitter for iPhone" 
JM_Aulas,"ID 1102193991452446722","Sun Mar 03 13:08:19 +0000 2019","@IncroyableSCO @LFPfr @AngersSCO des propos plein de bons sens qui interpellent sur la régularité et surtout l’équité  de notre championnat où l’économie réelle est bafouée !",https://twitter.com/JM_Aulas/statuses/1102193991452446722,75,578,"Twitter for iPhone" 
JM_Aulas,"ID 1101863306522972160","Sat Mar 02 15:14:18 +0000 2019","RT @GroupamaStadium: Circulation difficile sur l’agglomération lyonnaise ! Afin de ne pas louper le coup d’envoi, pensez à partir tôt. 🚗 ht…",https://twitter.com/JM_Aulas/statuses/1101863306522972160,39,0,"Twitter for iPhone" 
JM_Aulas,"ID 1101850962627620864","Sat Mar 02 14:25:15 +0000 2019","OL : Il ne sert plus à rien, Riolo balance sur l’imposteur Aulas https://t.co/OzvvZ3XAU2 via @share @RMCsport @DanielRiolo @AlticeFrance Ce qu’il y a de fou chez Riolo c’est qu’il s’autodétruit telle la grenouille 🐸 de Mr de  la fontaine juste avant Barça Lyon que diffuse Rmc! https://t.co/iSBw8iO9fx",https://twitter.com/JM_Aulas/statuses/1101850962627620864,108,415,"Twitter for iPhone" 
JM_Aulas,"ID 1100693152506228737","Wed Feb 27 09:44:32 +0000 2019","@OL @FFF  @Le_Progres @lequipe  Ce soir 1/4 de finale de la coupe de France contre Caen,Supporters,  soyons tous avec notre institution OL, avec notre coach Bruno, nos joueurs qui vont tout donner pour ns emmenez pour la 11ème fois en 1/2 finale CdF:  honte au journal l’équipe!",https://twitter.com/JM_Aulas/statuses/1100693152506228737,95,736,"Twitter for iPhone" 
JM_Aulas,"ID 1100685207966023681","Wed Feb 27 09:12:57 +0000 2019","⁦@OL⁩ ⁦@Le_Progres⁩ m⁦@lequipe⁩ ⁦@hpenot_lequipe⁩ Est ce qu’un jour l’équipe prendra conscience qu’il instrumentalise sans cesse la haine  contre les clubs français : stop messieurs de l’équipe ne nous obligez pas à vous marginaliser comme  l’a fait le Psg https://t.co/Q6naFlfAri",https://twitter.com/JM_Aulas/statuses/1100685207966023681,473,1723,"Twitter for iPhone" 
JM_Aulas,"ID 1099994795907432449","Mon Feb 25 11:29:30 +0000 2019","@OL @Le_Progres @lequipe C vrai que l’OL n’a pas réussi son match à Monaco, Monaco était à nouveau au top .nous avions le contre coup inconscients Barça,et ce match même perdu n’est pas éliminatoire pour les 3 compétions encours. je suis suis sûr de notre rédemption dès mercredi",https://twitter.com/JM_Aulas/statuses/1099994795907432449,60,609,"Twitter for iPhone" 
JM_Aulas,"ID 1099799387298062336","Sun Feb 24 22:33:01 +0000 2019","@OL @Le_Progres  Ce match contre Monaco ns montre tout le chemin à parcourir pour atteindre tous nos objectifs.Certains joueurs sont très au dessous d leur potentiel,ceux qui pensent pouvoir réaliser d gros transferts en fin d’année se trompent il faut moins parler et donner bcp+",https://twitter.com/JM_Aulas/statuses/1099799387298062336,746,2515,"Twitter for iPhone" 
JM_Aulas,"ID 1099318125399556097","Sat Feb 23 14:40:40 +0000 2019","OL : Aulas recadré sèchement par Rothen ⁦@OL⁩ ⁦@RMCsport⁩ ⁦@RothenJerome⁩ la réaction d J Rothen me fait sourire tant la naïveté de ce garçon est primaire: Rothen ferait mieux de réfléchir avant d’agresser bêtement:Rmc va le recarder ?  https://t.co/RzEHsdrKvM",https://twitter.com/JM_Aulas/statuses/1099318125399556097,103,470,"Twitter for iPhone" 
JM_Aulas,"ID 1098688314176086018","Thu Feb 21 20:58:01 +0000 2019","La Premier League reprendra le 10 août 2019 ⁦@OL⁩ ⁦@LFPfr⁩ ⁦@FFF⁩ ⁦@lequipe⁩  Très bonne initiative de démarrer le 10/08 en même temps que la L1 et surtout de fermer le mercato avant le début ( le 8/08 ) du championnat #éthique 👍👍 https://t.co/rEDIkvfXdG",https://twitter.com/JM_Aulas/statuses/1098688314176086018,94,724,"Twitter for iPhone" 
JM_Aulas,"ID 1098612512440881152","Thu Feb 21 15:56:48 +0000 2019","Vieira réagit à la rumeur OL https://t.co/lUeHMcyoH3 via @MadeInFOOT @OL il n’y a jamais eu de contact avec Patrick Viera ... pourquoi dire cela pour gêner Nice , l’OL , les 2 ? Stop !",https://twitter.com/JM_Aulas/statuses/1098612512440881152,42,224,"Twitter for iPhone" 
JM_Aulas,"ID 1098611450141122561","Thu Feb 21 15:52:35 +0000 2019","OL-Barcelone: «J'avais une ou deux questions à poser sur certains joueurs», Aulas est descendu dans le vestiaire à la mi-temps ⁦@OL⁩ ⁦@leprogreslyon⁩ Vous déformez tout  :je suis descendu demander des news au docteur: 2 joueurs étaient blessés  https://t.co/C37C1iCKua",https://twitter.com/JM_Aulas/statuses/1098611450141122561,33,177,"Twitter for iPhone" 
JM_Aulas,"ID 1098600151357317120","Thu Feb 21 15:07:41 +0000 2019","Foot PSG - PSG : Paris envoie Aulas dans les cordes, Quillot se dégonfle - Olympique Lyonnais - Foot 01 ⁦@LFPfr⁩ ⁦@OL⁩ ⁦@RMCsport⁩ pas d regret reste à savoir si la LFP a du payer l’UEFA  pour retransmettre le match en concurrence d la CL https://t.co/qXllBAx06I",https://twitter.com/JM_Aulas/statuses/1098600151357317120,24,110,"Twitter for iPhone" 
JM_Aulas,"ID 1098526195828903938","Thu Feb 21 10:13:49 +0000 2019","Le PSG recadre Jean-Michel Aulas sur les réseaux sociaux. ⁦@OL⁩ ⁦@PSG_inside⁩ ⁦@lequipe⁩ Oui belle réponse du coach Tuchel et de son équipe j’ai apprécié l’efficacité, l’enthousiasme  la qualité du Psg Bravo à tous et KMB est vraiment 👍 https://t.co/PnsOHpV0m0",https://twitter.com/JM_Aulas/statuses/1098526195828903938,128,587,"Twitter for iPhone" 
JM_Aulas,"ID 1098516626331353088","Thu Feb 21 09:35:47 +0000 2019","@zama_two @lequipe @OL @Le_Progres c’est vrai que c’est particulier comme approche journalistique ...",https://twitter.com/JM_Aulas/statuses/1098516626331353088,6,111,"Twitter for iPhone" 
JM_Aulas,"ID 1098489505617793024","Thu Feb 21 07:48:01 +0000 2019","⁦@OL⁩ ⁦@LFPfr⁩ ⁦@FFF⁩ ⁦@leprogreslyon⁩ un stade un hymne , une institution OL , on aime ces soirées grandioses et tellement belles https://t.co/zRmFRn3r2K",https://twitter.com/JM_Aulas/statuses/1098489505617793024,607,2807,"Twitter for iPhone" 
JM_Aulas,"ID 1098360947251519488","Wed Feb 20 23:17:11 +0000 2019","@OL @OLfeminin @Gone_Academie belle semaine pour l’institution OL après le nul 0/0 contre Barça , la victoire 2/0 en Youth League contre Olomuc  la victoire 4/1 contre Paris FC en L1 féminine ! #OLinstitirion",https://twitter.com/JM_Aulas/statuses/1098360947251519488,39,433,"Twitter for iPhone" 
JM_Aulas,"ID 1098356217116876801","Wed Feb 20 22:58:23 +0000 2019","@OL @LFPfr @FFF @Late_football Belle réflexion ce soir sur l’équité de la programmation des matchs reportés du championnat de France:Pensez vous que la diffusion du match Psg/ MHSC en pleine concurrence de Champion’s League soit logique?Que dit RMC Sport ?",https://twitter.com/JM_Aulas/statuses/1098356217116876801,49,313,"Twitter for iPhone" 
JM_Aulas,"ID 1098311565986676741","Wed Feb 20 20:00:57 +0000 2019","@CSOEC @Ol@cegid @CSOEC très innovant et tellement vrai",https://twitter.com/JM_Aulas/statuses/1098311565986676741,0,4,"Twitter for iPhone" 
JM_Aulas,"ID 1098311315398029312","Wed Feb 20 19:59:57 +0000 2019","RT @CSOEC: ENFIN 🤩! Vous l'attendiez ? Nous aussi ! Le tout nouveau spot TV 📺  des experts-comptables. Vous voulez un bon conseil ? C'est s…",https://twitter.com/JM_Aulas/statuses/1098311315398029312,103,0,"Twitter for iPhone" 
JM_Aulas,"ID 1098269822910107649","Wed Feb 20 17:15:05 +0000 2019","@OL @LFPfr @leprogreslyon Quand on voit la composition de l’équipe du Psg ce soir pour un match que la LFP a décidé de reporter pour permettre au Psg d’aller en ambassadeur au Qatar,on peut s’interroger sur l’équité sportive relative aux premières places auxquelles MHSC participe",https://twitter.com/JM_Aulas/statuses/1098269822910107649,446,1230,"Twitter for iPhone" 
JM_Aulas,"ID 1097879091167010816","Tue Feb 19 15:22:27 +0000 2019","@OL @Le_Progres Pour l’OL 7 x 1/4 de finale C3,C1: Bologne, Porto,PSV, Milan,Juventus,aussi     2x1/2 finale Bayern et Ajax mais l’OL c’est aussi 258 match de coupe d’Europe (masculin) et 312 depuis 1987 (garçons + filles ) et aussi en WCL: 9x 1/2  m Et  7x finales dont 5 titres",https://twitter.com/JM_Aulas/statuses/1097879091167010816,77,518,"Twitter for iPhone" 
JM_Aulas,"ID 1097822871647371264","Tue Feb 19 11:39:03 +0000 2019","@OL @Le_Progres @lequipe Nous sommes tous dans l’attente :c’est magnifique de jouer le Barça au Groupama Stadium mais aussi périlleux .Depuis 1987 l’OL c’est 7 1/4 de finale et 2 1/2 finales de Coupe d’Europe !et 258 match on est fier d’être le 1 er contributeur de points uefa !",https://twitter.com/JM_Aulas/statuses/1097822871647371264,260,1414,"Twitter for iPhone" 
JM_Aulas,"ID 1097260915240648706","Sun Feb 17 22:26:02 +0000 2019","@OL @OLfeminin @Le_Progres @lequipe Beau we pour les équipes OL avec les victoires contre Guingamp ,  Lille pour les masculins et féminines  la victoire aussi de la N2 contre Endoume  des 19 ans contre Sochaux et Paris FC pour les masculins et féminines . Bravo à toutes et tous",https://twitter.com/JM_Aulas/statuses/1097260915240648706,46,610,"Twitter for iPhone" 
JM_Aulas,"ID 1097102493199286272","Sun Feb 17 11:56:32 +0000 2019",#football,https://twitter.com/JM_Aulas/statuses/1097102493199286272,303,1032,"Twitter for iPhone" 
JM_Aulas,"ID 1097089072974180352","Sun Feb 17 11:03:12 +0000 2019","@OL @Le_Progres @lequipe @chriscottthomas Quelle stratégie ‘dégueulasse’ à la veille d’1 1/8 ème d finale contre le Barça d revenir sans cesse sur l’histoire d Bruno ds des clubs amateurs:l’histoire des grandes victoires de Bruno aurait été + fascinantes! L’équipe démagogique 👎",https://twitter.com/JM_Aulas/statuses/1097089072974180352,47,378,"Twitter for iPhone" 
JM_Aulas,"ID 1096702256462860288","Sat Feb 16 09:26:08 +0000 2019","@OL @WinamaxSport Il faut vraiment être pervers pour croire que ce type de promotion fait gagner de la notoriété : honte à Winamax",https://twitter.com/JM_Aulas/statuses/1096702256462860288,190,858,"Twitter for iPhone" 
JM_Aulas,"ID 1095442750219141121","Tue Feb 12 22:01:18 +0000 2019","@OL @Le_Progres @PSG_inside @lequipedusoir Formidable démonstration du Psg contre Manchester :et si le foot français n’était pas si inférieur au foot anglais comme on l’a entendu souvent : Bravo c’était très beau : chapeau 🎩",https://twitter.com/JM_Aulas/statuses/1095442750219141121,673,3360,"Twitter for iPhone" 
JM_Aulas,"ID 1095348140570492929","Tue Feb 12 15:45:21 +0000 2019","OL : LDC, Genesio a fait son choix entre le PSG et Man United ⁦@OL⁩ ⁦⁦@PSG_inside⁩ ⁦⁦@lequipedusoir⁩ Ns sommes tous ce soir derrière le Psg  d’1 part :ils sont plus forts que MU et aussi car nous sommes français pour les ponts Uefa  https://t.co/8Ad0jwmeFW",https://twitter.com/JM_Aulas/statuses/1095348140570492929,97,552,"Twitter for iPhone" 
JM_Aulas,"ID 1094979625288196096","Mon Feb 11 15:21:01 +0000 2019","Mohamed Tria (Lyon-Duchère) : “Il me faut des preuves d’amour de Jean-Michel Aulas” ⁦@OL⁩ ⁦@LyonDuchereAS⁩ Mohamed ne me demande pas des preuves d’amour avec Angèle:si la Duchère souhaite des prêts il suffit de séduire les joueurs concernés 😇 https://t.co/leOs6ey9v1",https://twitter.com/JM_Aulas/statuses/1094979625288196096,29,219,"Twitter for iPhone" 
JM_Aulas,"ID 1094975663830900736","Mon Feb 11 15:05:16 +0000 2019","PSG | PSG - Polémique : Pierre Ménès dézingue Aulas pour ses propos sur le PSG !  ⁦@OL⁩ ⁦@PierreMenes⁩  Si Pierre ne comprend pas pourquoi l’écart d budget de1à 4 ( PsG) ne déséquilibre pas la concurrence sportive il faut qu’il change d métiers https://t.co/2jpCxfaS8x",https://twitter.com/JM_Aulas/statuses/1094975663830900736,230,1272,"Twitter for iPhone" 
JM_Aulas,"ID 1094728238650277888","Sun Feb 10 22:42:05 +0000 2019","@OL @Le_Progres @lequipe Nous avons beaucoup manqué d’envie et même si la qualité du jeu était impressionnante il faut être plus déterminé plus agressif et réaliste .. Ces points vont nos manquer à la fin et c’est rageant !",https://twitter.com/JM_Aulas/statuses/1094728238650277888,131,1122,"Twitter for iPhone" 
JM_Aulas,"ID 1094605689165676544","Sun Feb 10 14:35:07 +0000 2019","Coupe de France féminine : Lyon bat Paris et se qualifie pour les demis ⁦@OL⁩ ⁦@OLfeminin⁩ ⁦@Le_Progres⁩ Formidable équipe d’OL fém qui sans le soutien ds médias a dominé1 bonne équipe du Psg:Bravo et Merci à Wendie,  Raynald les joueuses https://t.co/l6KEBbWze5",https://twitter.com/JM_Aulas/statuses/1094605689165676544,41,329,"Twitter for iPhone" 
JM_Aulas,"ID 1094604288452632576","Sun Feb 10 14:29:33 +0000 2019","OL-PSG: pour Aulas, les Lyonnaises « ont démontré qu'elles méritaient de jouer au Parc OL » ⁦⁦⁦@OLFootFeminin⁩ Ce match au G S symbolise la vraie force d’ OL car malgré le manque d réussite elles ont su écarter avec panache 1 psg très courtisé! https://t.co/wjIfXOZsVv",https://twitter.com/JM_Aulas/statuses/1094604288452632576,21,134,"Twitter for iPhone" 
JM_Aulas,"ID 1094602248477392896","Sun Feb 10 14:21:27 +0000 2019","Mercato - OL : Au milieu des cadors, Lyon devra réaliser un exploit au mercato - Olympique Lyonnais - Foot 01 ⁦@OL⁩ ⁦@lequipe⁩ ⁦@HHerreramex⁩  C’est vrai qu’Hector sa famille rêvent d venir à Lyon et à l’OL : j’ai confiance en lui #Hector https://t.co/SAR7QKTJNF",https://twitter.com/JM_Aulas/statuses/1094602248477392896,303,1014,"Twitter for iPhone" 
